"X","airt","rh","parr","bar","datetime_posx","UNIQUE_REMARK","SECONDS","NDX","REMARK","DATE","TIME","H2O","CO2","CH4","CAVITY_P","CAVITY_T","LASER_PHASE_P","LASER_T","RESIDUAL","RING_DOWN_TIME","THERMAL_ENCLOSURE_T","PHASE_ERROR","LASER_T_SHIFT","INPUT_VOLTAGE","CHK","ERROR","ERROR_comment","TEMPORAL_CHECK","PLOT","SPECIES","DBH","OLD_TAG","DEPTH1","DEPTH2","DEPTH3","DEPTH4","MEAN_DEPTH","RADIUS","VOLUME_CYLINDER","VOLUME_CAP","VOLUME_TUBES","VOLUME_CM3","VOLUME","roll_cor","vol_system","pres_torr","nmol","surfarea","CO2_ln_R2","CH4_ln_R2","CO2_ln_slope","CH4_ln_slope","CO2_SE","CH4_SE","index_CO2_ln_R2","CO2_R2_Remark_Rank","CO2_flux_umolpm2ps","CH4_flux_nmolpm2ps"
22,29,44,1505,1019,"2025-08-12 11:20:00",22,1755012003,37429,433,"2025-08-12","11:20:03",19644.584,422.73615,2028.1366,40.2019,55.001,31.0908,36.4108,0.00392197,11.3438,54.5007,-101,-0.195453,15.6429,183,FALSE,NA,183,"BGS","hem",29.1,6,5.3,5,5,5.3,5.15,5.08,417.5269628,19.79203372,28.88,466.1989965,0.4661989965,0.977008588474002,0.4941989965,764.313178,0.0200456245134046,0.00810731966555996,0.997106543891164,0.587931808594033,0.30052924534593,0.00610386496249172,0.00525596789833362,0.00165903015973159,"4208:4267",1,0.743068813863683,0.0150920143976072
23,29,46,1510,1019,"2025-08-12 11:23:00",23,1755012189,38173,413,"2025-08-12","11:23:09",19504.023,416.9325,2030.5824,40.2048,55.001,31.0826,36.411,0.00389131,11.3447,54.5005,51.75,-0.195453,15.6201,131,FALSE,NA,183,"BGS","rm",26,3,3.3,3.1,3.6,4.4,3.6,5.08,291.863508,19.79203372,28.88,340.5355417,0.3405355417,0.98979723459429,0.3685355417,764.313178,0.0149484825770227,0.00810731966555996,0.999230321244316,0.981875640524343,0.754502494303973,0.0390883328702402,0.0050697721708759,0.00128574858307676,"4323:4382",1,1.39117092401513,0.072072064132097
24,29,46,1510,1019,"2025-08-12 11:26:00",24,1755012406,39041,452,"2025-08-12","11:26:46",20848.701,407.41046,2036.1445,40.215,55.001,31.0781,36.411,0.00408232,11.3398,54.5005,22.25,-0.195453,15.5942,126,FALSE,NA,182,"BGS","bg",27.2,4,5,5,5.5,5.5,5.25,5.08,425.6342824,19.79203372,28.88,474.3063162,0.4743063162,0.934477596453284,0.5023063162,764.313178,0.0203744723817072,0.00810731966555996,0.997822164255997,0.996688776394338,0.42475538482912,0.0862521172547924,0.00654817018083546,0.00164051162599912,"4502:4561",1,1.06745104599062,0.21675984830557
25,29,46,1510,1019,"2025-08-12 11:30:00",25,1755012637,39965,412,"2025-08-12","11:30:37",21134.389,437.58954,2047.7522,40.2183,54.9997,31.0896,36.4108,0.00410017,11.3384,54.5005,-21.75,-0.195453,15.5699,149,FALSE,NA,183,"BGS","bg",19.4,1,3.7,4.3,3.3,4.1,3.85,5.08,312.1318071,19.79203372,28.88,360.8038408,0.3608038408,0.989659715030877,0.3888038408,764.313178,0.015770602241695,0.00810731966555996,0.999219484328073,0.999581817556592,0.768256303695472,0.321079241455955,0.00548432879394716,0.00167742432514049,"4699:4758",1,1.49443528626662,0.624573004883147
26,29,46,1510,1019,"2025-08-12 11:34:00",26,1755012895,40997,411,"2025-08-12","11:34:55",20982.736,422.6199,2042.2708,40.2199,55.0003,31.1093,36.4102,0.00410538,11.3389,54.5005,3.5,-0.196252,15.5436,151,FALSE,NA,182,"BGS","rm",28.7,2,4.8,4.9,4.8,4.7,4.8,5.08,389.1513439,19.79203372,28.88,437.8233777,0.4378233777,0.778890137461933,0.4658233777,764.313178,0.0188946569804296,0.00810731966555996,0.996362591895745,0.991969107498629,0.259061584884691,0.046891917199216,0.00479002791376045,0.00129115547177964,"4861:4920",1,0.603760550357503,0.1092847855004
1,23.9,67,483,1010,"2025-08-25 13:57:00",1,1756144640,70729,411,"2025-08-25","13:57:20",21185.918,406.91214,2007.141,40.3328,55.001,31.3054,36.4106,0.00404991,11.342,54.5005,40.75,-0.196252,16.1184,110,FALSE,NA,185,"BGS","rm",28.7,2,4.8,4.9,4.8,4.7,4.8,5.08,389.1513439,19.79203372,28.88,437.8233777,0.4378233777,0.964205462246045,0.4658233777,757.56262,0.0190493097490161,0.00810731966555996,0.983331586889354,0.962693927937717,0.215548300083356,0.0305066046124038,0.00865824128738086,0.00185279542233066,"60:119",1,0.506461630174059,0.0716796406981572
2,23.9,67,483,1010,"2025-08-25 14:03:00",2,1756145008,72201,412,"2025-08-25","14:03:28",21440.947,572.55847,2048.9536,40.332,55.001,31.4946,36.4106,0.00409478,11.3398,54.5005,45.75,-0.196252,16.1149,175,FALSE,NA,244,"BGS","bg",19.4,1,3.7,4.3,3.3,4.1,3.85,5.08,312.1318071,19.79203372,28.88,360.8038408,0.3608038408,0.983383518967246,0.3888038408,757.56262,0.0158996846220462,0.00810731966555996,0.998020195832091,0.999548450575751,0.311185990275075,0.201061958877461,0.00356909990544903,0.00110046908504022,"351:410",1,0.610282967525138,0.394313024219658
3,23.9,67,483,1010,"2025-08-25 14:07:00",3,1756145261,73213,413,"2025-08-25","14:07:41",21677.768,513.73016,2012.5536,40.3344,55.001,31.5004,36.4106,0.00413961,11.3395,54.4998,-35,-0.196252,16.1027,90,FALSE,NA,245,"BGS","rm",26,3,3.3,3.1,3.6,4.4,3.6,5.08,291.863508,19.79203372,28.88,340.5355417,0.3405355417,0.979501143865663,0.3685355417,757.56262,0.0150708359078663,0.00810731966555996,0.998447007096477,0.982343365170715,0.567898211725481,0.0344822811892271,0.00546687034625639,0.00112840329505745,"563:622",1,1.05567574911878,0.0640997053242322
4,23.7,66,544,1009,"2025-08-25 14:11:00",4,1756145460,74009,452,"2025-08-25","14:11:00",22607.588,424.33151,2006.8856,40.3422,55.001,31.4942,36.4106,0.00428356,11.3361,54.5009,-1,-0.196252,16.0968,46,FALSE,NA,191,"BGS","bg",27.2,4,5,5,5.5,5.5,5.25,5.08,425.6342824,19.79203372,28.88,474.3063162,0.4743063162,0.991995291331965,0.5023063162,756.812558,0.0205347253509049,0.00810731966555996,0.998233403798862,0.992112981168801,0.34948203695471,0.0573799194220702,0.00488961944568,0.00170150571211629,"720:779",1,0.885189919724734,0.145335441871698
5,23.7,66,544,1009,"2025-08-25 14:16:00",5,1756145771,75253,432,"2025-08-25","14:16:11",21603.488,416.71002,2007.3673,40.3373,55.0003,31.5164,36.4106,0.00414973,11.3398,54.5005,65.75,-0.196252,16.0866,244,FALSE,NA,190,"BGS","hem",31,5,5.9,5.5,5.5,5.2,5.525,5.08,447.9294115,19.79203372,28.88,496.6014452,0.4966014452,0.92628330362081,0.5246014452,756.812558,0.0214461698936323,0.00810731966555996,0.989206064560818,0.812244359809867,0.200555005001392,0.0111543845512668,0.00727676710771118,0.00186276129222498,"964:1023",1,0.530525116525185,0.0295065244758488
6,23.7,66,544,1009,"2025-08-25 14:19:00",6,1756145965,76029,433,"2025-08-25","14:19:25",21868.205,411.79187,2005.9829,40.339,55.001,31.5159,36.4106,0.00417232,11.3388,54.5005,60.75,-0.196252,16.078,119,FALSE,NA,192,"BGS","hem",29.1,6,5.3,5,5,5.3,5.15,5.08,417.5269628,19.79203372,28.88,466.1989965,0.4661989965,0.871033806855591,0.4941989965,756.812558,0.0202032909691298,0.00810731966555996,0.974326140056908,0.746559275337325,0.22599955348708,0.00861719366491083,0.0120041610222653,0.00164286822957456,"1131:1190",1,0.563186715998022,0.0214738875647271
7,23.5,65,391,1010,"2025-08-25 14:24:00",7,1756146242,77137,414,"2025-08-25","14:24:02",22085.369,425.88519,2022.9119,40.339,55.001,31.5151,36.4106,0.00423256,11.338,54.5005,-50.5,-0.196252,16.069,34,FALSE,NA,191,"BGS","bg",27.8,32,4,3.6,4,4.6,4.05,5.08,328.3464465,19.79203372,28.88,377.0184802,0.3770184802,0.787566368216768,0.4050184802,757.56262,0.0165850966690519,0.00810731966555996,0.982441546442357,0.998399598189059,0.277617601833843,0.165644809669357,0.00996927286502731,0.00178142221437013,"1334:1393",1,0.567920712810161,0.338858623370101
8,23.5,65,391,1010,"2025-08-25 14:27:00",8,1756146431,77893,436,"2025-08-25","14:27:11",21481.146,396.44492,2008.2614,40.3361,55.001,31.5188,36.4106,0.00416149,11.3404,54.4998,15.75,-0.196252,16.0607,204,FALSE,NA,186,"BGS","hem",19.5,30,2.9,3.2,3.9,3.3,3.325,5.08,269.5683789,19.79203372,28.88,318.2404126,0.3182404126,0.733043426666835,0.3462404126,757.56262,0.0141781943156465,0.00810731966555996,0.969637914910422,0.875712245842684,0.283564407057515,0.0176658599611021,0.011522384130355,0.00152826220337358,"1469:1528",1,0.495901411330972,0.03089430361868
9,23.5,65,391,1010,"2025-08-25 14:32:00",9,1756146749,79165,435,"2025-08-25","14:32:29",21739.596,454.68286,2013.8522,40.3365,55.001,31.5209,36.4106,0.0041617,11.3399,54.5005,-4.25,-0.196252,16.0474,128,FALSE,NA,187,"BGS","bg",19,29,3.2,3.3,4.5,3.9,3.725,5.08,301.9976575,19.79203372,28.88,350.6696913,0.3506696913,0.941008395726928,0.3786696913,757.56262,0.0155061404426517,0.00810731966555996,0.994506781252336,0.991997675721705,0.563008449291471,0.0578137288135646,0.0105084074592423,0.00130405571257848,"1741:1800",1,1.07681557472054,0.110575114276636
10,23.5,65,391,1010,"2025-08-25 14:35:00",10,1756146951,79977,438,"2025-08-25","14:35:51",21357.244,409.65018,2007.3154,40.3361,55.0003,31.5278,36.4106,0.00410713,11.3415,54.5005,-38,-0.196252,16.038,163,FALSE,NA,191,"BGS","hem",18.8,31,3.2,3.1,4.5,4.4,3.8,5.08,308.0781473,19.79203372,28.88,356.750181,0.356750181,0.798042849205654,0.384750181,757.56262,0.0157551303391618,0.00810731966555996,0.997081394286932,0.493446519704283,0.392011426785216,0.00631070853015492,0.00541192588967872,0.00163155393507918,"1853:1912",1,0.761804317360082,0.0122637369101671
11,23.5,66,418,1010,"2025-08-25 14:40:00",11,1756147214,81029,434,"2025-08-25","14:40:14",21791.867,417.75195,2007.9491,40.3394,55.0003,31.509,36.4106,0.00417587,11.3404,54.5005,-2.75,-0.196252,16.0238,8,FALSE,NA,191,"BGS","bg",25,7,3.5,3.6,4.4,3.6,3.775,5.08,306.0513174,19.79203372,28.88,354.7233511,0.3547233511,0.853407172922478,0.3827233511,757.56262,0.0156721337069918,0.00810731966555996,0.998978029459089,0.990465475885676,0.475263377882748,0.047907446512923,0.00385844580528737,0.001193080361684,"2049:2108",1,0.91872425307909,0.0926091406634116
12,23.5,66,418,1010,"2025-08-25 14:44:00",12,1756147449,81969,417,"2025-08-25","14:44:09",21424.807,407.50369,2008.5548,40.3373,55.0003,31.5077,36.4106,0.00413219,11.3413,54.4998,7.25,-0.196252,16.0105,30,FALSE,NA,192,"BGS","hem",28.1,9,5.1,4.9,5.5,5.2,5.175,5.08,419.5537927,19.79203372,28.88,468.2258264,0.4682258264,0.777408044467616,0.4962258264,757.56262,0.0203199451453677,0.00810731966555996,0.993772315456981,0.597699165149183,0.229056045568214,0.0062130175048685,0.00596750582779509,0.00167752096565206,"2251:2310",1,0.574099267472203,0.0155721224885756
13,23.5,66,418,1010,"2025-08-25 14:48:00",13,1756147738,83125,418,"2025-08-25","14:48:58",22030.371,493.61292,2011.6969,40.3394,55.0003,31.5574,36.4106,0.00420523,11.3383,54.5005,-14.75,-0.196252,15.9815,104,FALSE,NA,220,"BGS","rm",26.7,8,3.6,3.6,4.4,4.4,4,5.08,324.2927866,19.79203372,28.88,372.9648203,0.3729648203,0.996856969565777,0.4009648203,757.56262,0.016419103400617,0.00810731966555996,0.999642928512943,0.961924079085734,0.695354450125034,0.0264381967213124,0.00349477740569084,0.00139876508600314,"2514:2573",1,1.40824552227564,0.0535431565054859
14,24.4,62,703,1009,"2025-08-25 14:53:00",14,1756148013,84225,419,"2025-08-25","14:53:33",22255.908,456.22348,2010.4191,40.3439,55.0003,31.5599,36.4106,0.00422788,11.3377,54.5005,44.25,-0.196252,15.9732,63,FALSE,NA,187,"BGS","rm",20.6,28,3.5,3.7,4.4,4.5,4.025,5.08,326.3196165,19.79203372,28.88,374.9916503,0.3749916503,0.988999557867177,0.4029916503,756.812558,0.0164358968131639,0.00810731966555996,0.997812875277674,0.891796128095759,0.375516575437623,0.0140332592386741,0.00467997406918149,0.00130121562497817,"2747:2806",1,0.761281402501496,0.0284495012302313
15,24.4,62,703,1009,"2025-08-25 14:55:00",15,1756148155,84793,420,"2025-08-25","14:55:55",22325.766,467.8616,2012.087,40.3443,55.0003,31.5701,36.4106,0.00422472,11.3381,54.5005,38.25,-0.196252,15.9493,218,FALSE,NA,233,"BGS","rm",25.2,27,3.5,3.1,4.9,4.8,4.075,5.08,330.3732764,19.79203372,28.88,379.0453101,0.3790453101,0.99892825023781,0.4070453101,756.812558,0.0166012241447324,0.00810731966555996,0.999834032821179,0.966047696786925,1.30421817449292,0.0265240344540209,0.00451799988294133,0.00133697639092069,"2856:2915",1,2.67062594563367,0.0543128258608501
16,24.4,62,703,1009,"2025-08-25 15:01:00",16,1756148504,86189,421,"2025-08-25","15:01:44",22026.217,484.23453,2014.6066,40.3406,55.0003,31.5652,36.4106,0.00419612,11.3387,54.4998,-37.75,-0.196252,15.9163,102,FALSE,NA,192,"BGS","rm",25,26,3.4,3.4,4.2,4.4,3.85,5.08,312.1318071,19.79203372,28.88,360.8038408,0.3608038408,0.834539719116138,0.3888038408,756.812558,0.0158572511445173,0.00810731966555996,0.980876123243895,0.938111234334456,0.293713935815504,0.0222889747151928,0.0105327566439287,0.0014702982628467,"3169:3228",1,0.574480326051064,0.0435954032149536
17,24.4,62,703,1009,"2025-08-25 15:05:00",17,1756148724,87069,441,"2025-08-25","15:05:24",21207.193,411.23758,2025.3402,40.3369,55.001,31.5549,36.4106,0.00407,11.3423,54.4998,-11.5,-0.196252,15.8956,111,FALSE,NA,195,"BGS","bg",25.7,25,5.6,5.5,5,5.1,5.3,5.08,429.6879423,19.79203372,28.88,478.359976,0.478359976,0.651414277447078,0.506359976,756.812558,0.0206517438007875,0.00810731966555996,0.919236899384646,0.996876469596764,0.202765743817729,0.146404637399284,0.0201026257317977,0.00274108475505471,"3315:3374",1,0.516504389322192,0.372935962505725
18,23.9,63,507,1009,"2025-08-25 15:09:00",18,1756148964,88029,439,"2025-08-25","15:09:24",21497.84,405.5527,2015.7687,40.3402,55.001,31.55,36.4106,0.00409952,11.3416,54.5005,36.25,-0.196252,15.8708,89,FALSE,NA,191,"BGS","hem",35.7,24,4.8,4.9,5.4,4.7,4.95,5.08,401.3123234,19.79203372,28.88,449.9843572,0.4499843572,0.647701853972261,0.4779843572,756.812558,0.0195272658910616,0.00810731966555996,0.939704165425345,0.734592134488107,0.0652561108641293,0.00794412058905621,0.00522780539148033,0.00151018353658633,"3483:3542",1,0.157175673394696,0.0191341850836522
19,23.9,63,507,1009,"2025-08-25 15:16:00",19,1756149390,89733,422,"2025-08-25","15:16:30",21996.432,552.03955,2024.2784,40.339,55.001,31.5512,36.4106,0.00420728,11.3385,54.4998,-18.25,-0.196252,15.8238,22,FALSE,NA,192,"BGS","rm",18.8,23,3.5,3.5,5.7,4,4.175,5.08,338.480596,19.79203372,28.88,387.1526298,0.3871526298,0.948571098488922,0.4151526298,756.812558,0.0169603788604446,0.00810731966555996,0.998430499524772,0.973223325450918,0.523462505973885,0.0307434843012088,0.00570100788114566,0.00140077830623484,"3755:3814",1,1.0950749183197,0.0643148614768006
20,23.9,63,507,1009,"2025-08-25 15:18:00",20,1756149516,90237,423,"2025-08-25","15:18:36",22670.09,399.42166,2026.3196,40.3484,55.001,31.5521,36.4106,0.00429809,11.3374,54.4998,-59.75,-0.196252,15.8108,40,FALSE,NA,185,"BGS","hem",21,10,4.7,4.2,4.1,5,4.5,5.08,364.829385,19.79203372,28.88,413.5014187,0.4135014187,0.897572566002254,0.4415014187,756.812558,0.0180368153567596,0.00810731966555996,0.969608935271484,0.660663137978752,0.253398574048348,0.0082933759377557,0.0131053126207109,0.00173630253587801,"3834:3893",1,0.563750225761024,0.0184507453318927
21,23.9,63,507,1009,"2025-08-25 15:22:00",21,1756149759,91209,425,"2025-08-25","15:22:39",21527.953,419.81592,2025.4822,40.3406,55.001,31.5475,36.4106,0.0041263,11.3418,54.4998,40,-0.196252,15.781,35,FALSE,NA,190,"BGS","hem",26.1,11,4.2,4,4.4,4.6,4.3,5.08,348.6147456,19.79203372,28.88,397.2867793,0.3972867793,0.883760277458182,0.4252867793,756.812558,0.0173743928943462,0.00810731966555996,0.988371633629662,0.313733763179406,0.456548998610727,0.00474600444568669,0.0139349352669088,0.00197520497972263,"4034:4093",1,0.978407415101625,0.0101709256966839
22,24.6,57,601,1009,"2025-08-25 15:26:00",22,1756149977,92081,424,"2025-08-25","15:26:17",22386.822,424.22266,2044.068,40.3476,55.001,31.5521,36.4106,0.0042482,11.3388,54.4998,16.5,-0.196252,15.7551,133,FALSE,NA,199,"BGS","rm",17.1,21,3.2,3,4.5,4.4,3.775,5.08,306.0513174,19.79203372,28.88,354.7233511,0.3547233511,0.920838984922883,0.3827233511,756.812558,0.0155987753376619,0.00810731966555996,0.999255062683546,0.99739310939738,0.637971478466241,0.0915140177827227,0.00440070400833436,0.00118199340510618,"4219:4278",1,1.22748012597867,0.176076269658339
23,24.6,57,601,1009,"2025-08-25 15:31:00",23,1756150273,93265,426,"2025-08-25","15:31:13",22608.607,427.07999,2031.243,40.3484,55.001,31.5504,36.4106,0.00427439,11.3378,54.5009,42.75,-0.196252,15.7206,205,FALSE,NA,197,"BGS","rm",24.2,12,3.6,4,3.4,3.2,3.55,5.08,287.8098481,19.79203372,28.88,336.4818818,0.3364818818,0.945721059484746,0.3644818818,756.812558,0.0148553020674219,0.00810731966555996,0.997508549944947,0.982317098132086,0.370011915809948,0.040758032786893,0.00444911552481702,0.00131569227313101,"4433:4492",1,0.677984710687067,0.0746822518045315
24,24.6,57,601,1009,"2025-08-25 15:36:00",24,1756150612,94621,442,"2025-08-25","15:36:52",22446.973,449.85022,2019.9843,40.3459,55.001,31.5397,36.4106,0.00425936,11.3387,54.5005,-45.75,-0.196252,15.6774,86,FALSE,NA,188,"BGS","rm",17.3,13,3.5,3.4,4.8,4.4,4.025,5.08,326.3196165,19.79203372,28.88,374.9916503,0.3749916503,0.809640909811699,0.4029916503,756.812558,0.0164248567481341,0.00810731966555996,0.991195805223205,0.544915947310355,0.345925137538207,0.00610104195610511,0.00867276366655718,0.00148318511230566,"4716:4775",1,0.700819884255938,0.0123602798800534
25,25.4,50,935,1009,"2025-08-25 15:39:00",25,1756150754,95189,427,"2025-08-25","15:39:14",21340.641,409.73288,2043.9336,40.3398,55.001,31.5365,36.4106,0.00410769,11.3424,54.4998,12.75,-0.196252,15.6613,53,FALSE,NA,237,"BGS","bg",19.6,14,3.2,2.7,4,4.6,3.625,5.08,293.8903379,19.79203372,28.88,342.5623716,0.3425623716,0.842088384289716,0.3705623716,756.812558,0.0150626558802569,0.00810731966555996,0.998409128180837,0.999624550244831,0.369985982217284,0.61943144762435,0.00360295512779552,0.00292860612479845,"4807:4866",1,0.687399999081309,1.15084678067033
26,25.4,50,935,1009,"2025-08-25 15:43:00",26,1756151032,96301,428,"2025-08-25","15:43:52",21424.641,413.42474,2018.79,40.3406,55.0003,31.5332,36.4106,0.00409735,11.342,54.4998,83.25,-0.196252,15.6237,147,FALSE,NA,195,"BGS","hem",28.8,15,4.9,5.1,5.3,5.8,5.275,5.08,427.6611124,19.79203372,28.88,476.3331461,0.4763331461,0.924246249717815,0.5043331461,756.812558,0.0205001835343166,0.00810731966555996,0.985908029704843,0.975190085555863,0.218889549874966,0.0579197138093955,0.00868878680225424,0.00306733250641031,"5045:5104",1,0.553484521554364,0.146455895700233
27,25.4,50,935,1009,"2025-08-25 15:48:00",27,1756151288,97325,429,"2025-08-25","15:48:08",21577.771,453.92276,2005.5367,40.3414,55.001,31.541,36.4106,0.00411562,11.3417,54.5005,31.5,-0.196252,15.5923,168,FALSE,NA,190,"BGS","hem",18.5,16,3.1,2.9,4.4,4.3,3.675,5.08,297.9439977,19.79203372,28.88,346.6160314,0.3466160314,0.99475561423642,0.3746160314,756.812558,0.0152274294441765,0.00810731966555996,0.999106750211001,0.863714224754845,0.749646341205889,0.0125881078077299,0.00552805355885536,0.00123320700756888,"5252:5311",1,1.40800995146271,0.0236433903417148
28,25.4,50,935,1009,"2025-08-25 15:52:00",28,1756151542,98341,431,"2025-08-25","15:52:22",21582.582,480.70285,2017.5326,40.3414,55.001,31.5402,36.4106,0.00409806,11.3412,54.4998,-16,-0.196252,15.5609,145,FALSE,NA,196,"BGS","bg",16.9,18,3,2.9,4.3,4,3.55,5.08,287.8098481,19.79203372,28.88,336.4818818,0.3364818818,0.943621001370338,0.3644818818,756.812558,0.0148154955303127,0.00810731966555996,0.997190546336338,0.998792733524005,0.41391129369269,0.165093701028059,0.00527174050753025,0.00137727059337604,"5446:5505",1,0.756390666042209,0.301695886009578
29,25.6,45,814,1010,"2025-08-25 15:56:00",29,1756151787,99321,443,"2025-08-25","15:56:27",21271.303,415.58606,2021.1025,40.3418,55.001,31.5352,36.4106,0.0040912,11.3433,54.5005,27.75,-0.196252,15.5326,176,FALSE,NA,186,"BGS","bg",24.7,20,3.7,3.8,5.6,4.1,4.3,5.08,348.6147456,19.79203372,28.88,397.2867793,0.3972867793,0.850368941452204,0.4252867793,757.56262,0.0172926474892767,0.00810731966555996,0.993699983363893,0.99770241151067,0.367715592386774,0.137600808557938,0.00820021892516871,0.00184938270857443,"5620:5679",1,0.784325323012392,0.293498020898318
30,25.6,45,814,1010,"2025-08-25 16:01:00",30,1756152100,100573,444,"2025-08-25","16:01:40",21825.256,445.992,2023.756,40.3435,55.001,31.5377,36.4106,0.00418175,11.3404,54.4998,29.5,-0.196252,15.4938,124,FALSE,NA,194,"BGS","bg",25.2,19,4.8,4.8,5,4.9,4.875,5.08,395.2318337,19.79203372,28.88,443.9038674,0.4439038674,0.748410028701981,0.4719038674,757.56262,0.0191881516778073,0.00810731966555996,0.986205382053182,0.994144093249569,0.30892320005557,0.083567899416512,0.0113543826978143,0.0019932131443513,"5879:5938",1,0.731149808319601,0.1977859015738
1,16.4,42,1048,1023,"2025-10-01 13:07:00",1,1759338441,53737,411,"2025-10-01","13:07:21",8573.252,440.2233,2017.531,40.27,55.001,31.1622,36.4122,0.00217747,11.3821,54.5005,-76.5,-0.194654,16.0552,224,FALSE,NA,190,"BGS","rm",28.7,2,4.8,4.9,4.8,4.7,4.8,5.08,389.1513439,19.79203372,28.88,437.8233777,0.4378233777,0.93366763283168,0.4658233777,767.313426,0.0197942700521874,0.00810731966555996,0.98556018022318,0.970942161954468,0.109898040288972,0.0274571436510178,0.00426459170048867,0.00152278476158186,"92:151",1,0.268319441865233,0.0670374598153224
2,16.8,42,997,1023,"2025-10-01 13:10:00",2,1759338635,54513,412,"2025-10-01","13:10:35",8349.4072,424.44894,2026.2043,40.2712,55.001,31.1741,36.4122,0.00215122,11.383,54.5005,21.75,-0.194654,16.0376,167,FALSE,NA,186,"BGS","bg",19.4,1,3.7,4.3,3.3,4.1,3.85,5.08,312.1318071,19.79203372,28.88,360.8038408,0.3608038408,0.966644214076478,0.3888038408,767.313426,0.016498680541607,0.00810731966555996,0.996290718363656,0.998298604979441,0.183292542650738,0.142811986662967,0.00298850906738677,0.00157541482065381,"243:302",1,0.37300676815542,0.290627413579577
3,16.8,42,997,1023,"2025-10-01 13:15:00",3,1759338956,55797,413,"2025-10-01","13:15:56",8778.3105,441.07709,2018.9115,40.2712,55.001,31.5947,36.4122,0.0022845,11.3834,54.4998,42.75,-0.194654,16.0615,248,FALSE,NA,188,"BGS","rm",26,3,3.3,3.1,3.6,4.4,3.6,5.08,291.863508,19.79203372,28.88,340.5355417,0.3405355417,0.984822756414261,0.3685355417,767.313426,0.0156386062396542,0.00810731966555996,0.997771180903002,0.961483701680101,0.2251070475132,0.0238563267574432,0.00269474562048413,0.00120937679938816,"495:554",1,0.434220016361834,0.0460176378722341
