LABEL,DATE_TIME initial_value,COMMENT,VOLUME_TOTAL,VOLUME,COLLAR_HEIGHT,TA initial_value,FCH4_DRY LIN,FCO2_DRY LIN,FCH4_DRY LIN_R2,FCO2_DRY LIN_R2,FCO2_DRY LIN_SE,FCH4_DRY LIN_SE,DOY initial_value,SWC_2 mean,TS_2 mean,EC_2 mean,PA mean,CH4_DRY mean,CO2_DRY mean,OBSERVATION,FCO2_DRY LIN_dCdt,CH4_DRY DEADBAND,LATITUDE,LONGITUDE,FCH4_DRY LIN_CV,FCH4_DRY LIN_dCdt,FCO2_DRY LIN_CV
431,6/16/25 11:29,,6199.06,4244.1,6,20.69978,169.33183,1.79258,0.99119,0.97362,0.00407,0.22036,167.47867,0.48874,19.17944,0.00874,98.11,17673.335,404.62,179,0.23211,90,42.53828,-72.18191,1.47477,21.92591,2.06016
443,6/16/25 11:34,,6517.06,4244.1,7,20.97153,0.79776,3.16863,0.99834,0.99179,0.00379,0.00043,167.48238,0.41738,19.03333,0.01582,98.11,2038.689,436,179,0.39103,90,42.53822,-72.18181,1.16346,0.09845,1.451
444,6/16/25 11:38,,6199.06,4244.1,6,21.70275,2.13051,2.93404,0.99922,0.97258,0.00683,0.00083,167.48531,0.50398,18.96556,0.01864,98.12,2089.016,436.04,180,0.38185,90,42.53818,-72.1819,1.11961,0.27727,2.08997
895,6/20/25 9:45,,5563.06,4244.1,4,18.49125,-0.20461,1.59583,0.85879,0.90657,0.00796,0.00129,171.40664,0.27281,20.90333,0.00895,96.55,1988.929,420.13,180,0.2326,90,42.53822,-72.17704,4.45934,-0.02982,3.59334
892,6/20/25 9:49,,5881.06,4244.1,5,18.48938,-0.07631,3.67185,0.51399,0.37649,0.0695,0.00109,171.40943,0.36913,20.17056,0.01927,96.54,1988.833,426.84,179,0.50659,90,42.5382,-72.17711,10.42359,-0.01053,13.76204
889,6/20/25 9:53,,5881.06,4244.1,5,18.46044,-0.0267,0.09237,0.18949,0.00048,0.06185,0.00081,171.41228,0.29233,19.35333,0.012,96.56,1989.473,420.62,180,0.01273,90,42.53823,-72.17712,22.07385,-0.00368,485.67142
893,6/20/25 9:57,,5722.06,4244.1,4.5,18.48066,-0.24127,5.16341,0.90799,0.21976,0.14703,0.00116,171.41522,0.35611,18.89111,0.015,96.57,1987.858,427.98,179,0.73198,90,42.53819,-72.1772,3.56594,-0.0342,20.11621
880,6/20/25 10:01,,5563.06,4244.1,4,18.42547,-0.11036,-0.37949,0.58162,0.01118,0.05543,0.00145,171.41803,0.34924,18.55444,0.01646,96.57,1987.861,425.84,179,-0.05529,90,42.53823,-72.17722,9.10735,-0.01608,100.26598
876,6/20/25 10:06,,6199.06,4244.1,6,18.4825,-0.16988,3.95723,0.57945,0.25559,0.09409,0.00202,171.4212,0.26691,18.4,0.01271,96.58,1987.37,433.73,179,0.5172,90,42.53822,-72.17737,9.14732,-0.0222,18.22563
905,6/20/25 10:11,,5563.06,4244.1,4,18.54272,-0.19367,0.51729,0.83018,0.52021,0.00767,0.00135,171.42432,0.34995,18.38564,0.01781,96.58,1988,412.29,180,0.07531,90,42.53817,-72.17733,4.91776,-0.0282,10.23852
903,6/20/25 10:15,,5881.06,4244.1,5,18.49011,-0.30139,3.85271,0.93347,0.47001,0.06009,0.00118,171.42721,0.22011,18.2,0.00689,96.58,1984.56,441.16,179,0.53079,90,42.53815,-72.17732,3.04933,-0.04152,11.37277
933,6/20/25 11:08,,6517.06,4244.1,7,20.06274,0.88276,5.91669,0.32802,0.04627,0.35666,0.01678,171.46389,0.71161,20.28889,0.013,96.88,2002.991,449.31,180,0.73693,90,42.53797,-72.17244,15.29647,0.10995,48.41028
236,6/20/25 11:12,,6040.06,4244.1,5.5,20.20945,0.16597,0.68785,0.39842,0.01865,0.07159,0.00293,171.46718,0.34471,19.55778,0.01,96.89,1993.492,409.54,179,0.09259,90,42.53802,-72.17248,13.1444,0.02234,77.33025
165,6/20/25 11:21,,5722.06,4244.1,4.5,20.41215,-0.22918,-1.25237,0.59713,0.04148,0.09115,0.00285,171.47311,0.32689,19.04389,0.011,96.91,1993.669,423.5,179,-0.17787,90,42.5381,-72.17258,8.82373,-0.03255,51.25801
175,6/20/25 11:25,,6358.06,4244.1,6.5,20.94142,-0.15628,3.47332,0.38909,0.09144,0.14946,0.00267,171.47594,0.27449,19.05889,0.01014,96.91,1994.117,404.11,180,0.44479,90,42.53818,-72.17265,13.40189,-0.02001,33.62065
153,6/20/25 11:29,,6040.06,4244.1,5.5,20.98416,0.08035,-0.73576,0.35512,0.0465,0.04758,0.00155,171.4788,0.45559,19.16243,0.02103,96.91,1993.966,405.88,180,-0.09913,90,42.5382,-72.1726,14.32575,0.01083,48.01409
176,6/20/25 11:33,,5881.06,4244.1,5,20.91095,-0.15358,-2.96761,0.28893,0.09768,0.13307,0.00355,171.48174,0.27713,19.26333,0.01003,96.91,1994.95,431.63,179,-0.41074,90,42.53822,-72.17271,16.7587,-0.02126,32.4168
318,6/20/25 13:34,,6040.06,4244.1,5.5,22.66147,-0.27973,-2.65678,0.04469,0.11973,0.10419,0.01871,171.56543,0.331,21.77778,0.015,97.03,2018.76,432.58,179,-0.36046,90,42.53807,-72.17212,49.30071,-0.03795,28.92511
309,6/20/25 13:56,,6199.06,4244.1,6,22.88409,-0.23059,-3.98822,0.01605,0.08064,0.18965,0.02542,171.58102,0.33267,21.4,0.01441,97.04,2006.555,426.39,179,-0.52687,90,42.53796,-72.17199,83.46336,-0.03046,36.01126
302,6/20/25 14:00,,6358.06,4244.1,6.5,23.37592,-0.22824,1.57822,0.59057,0.1528,0.05118,0.00262,171.5839,0.26202,21.59333,0.00587,97.01,2003.01,402.7,179,0.20388,90,42.5381,-72.17197,8.94256,-0.02948,25.12494
677,6/20/25 14:05,,5563.06,4244.1,4,24.36228,0.0872,0.01612,0.03321,0.00002,0.05746,0.00742,171.58713,0.43214,22.19722,0.01808,97.05,2007.096,408.51,179,0.00238,90,42.53777,-72.17182,57.52911,0.0129,2409.50641
678,6/20/25 14:10,,6040.06,4244.1,5.5,23.77655,-0.3519,0.73986,0.72848,0.63645,0.00812,0.00312,171.59096,0.674,22.26333,0.015,97.05,2006.058,405.59,179,0.10074,90,42.53773,-72.17175,6.59853,-0.04792,8.12989
217,6/20/25 14:17,,5245.06,4244.1,3,23.45093,-0.13781,1.62645,0.60423,0.05293,0.11477,0.00186,171.59514,0.33937,22.16278,0.013,97.05,2001.43,419.96,179,0.25453,90,42.53741,-72.17204,8.69578,-0.02157,45.10522
356,6/20/25 14:21,,5563.06,4244.1,4,23.81876,-0.11737,1.05991,0.6736,0.00738,0.19357,0.00129,171.59815,0.35292,22.115,0.01688,97.05,2002.536,422.31,179,0.15657,90,42.53737,-72.17204,7.5,-0.01734,123.63683
366,6/20/25 14:25,,6199.06,4244.1,6,23.75551,-0.19107,0.47778,0.46903,0.5549,0.00604,0.00287,171.60109,0.31428,22.2,0.01431,97.06,2000.887,410.84,179,0.06325,90,42.53735,-72.17212,11.39415,-0.0253,9.60915
362,6/20/25 14:29,,5563.06,4244.1,4,23.77275,-0.07413,-0.25863,0.11743,0.06544,0.01537,0.0032,171.60416,0.24737,22.3,0.009,97.07,2001.688,403.55,179,-0.03816,90,42.53731,-72.17213,29.24515,-0.01094,40.29968
529,6/20/25 14:35,,5881.06,4244.1,5,23.83922,-0.10782,4.70876,0.48105,0.05087,0.30311,0.00167,171.60824,0.31767,22.6,0.014,97.05,2002.405,434.35,180,0.65826,90,42.5374,-72.17252,11.12552,-0.01507,46.05971
544,6/20/25 14:40,,5722.06,4244.1,4.5,23.97058,-0.06062,-0.09253,0.18487,0.00899,0.01488,0.00195,171.6112,0.31451,22.7,0.012,97.07,2000.209,408.73,180,-0.0133,90,42.53724,-72.17247,22.41065,-0.00871,111.91294
288,6/20/25 14:46,,5563.06,4244.1,4,22.82148,0.12543,0.14441,0.40461,0.00012,0.20653,0.00239,171.61538,0.38633,22.56444,0.013,97.03,2002.401,413.87,179,0.02124,90,42.53688,-72.17343,12.97697,0.01845,972.48506
583,6/20/25 14:50,,5881.06,4244.1,5,23.42109,0.096,0.14506,0.0405,0.05435,0.009,0.00695,171.61845,0.19555,22.28944,0.00447,97.03,1999.699,411.61,179,0.02025,90,42.53679,-72.17332,51.89947,0.0134,44.47879
386,6/20/25 14:55,,5722.06,4244.1,4.5,23.82906,-0.0561,0.04177,0.0343,0.00773,0.00725,0.00456,171.62186,0.27873,22.48667,0.009,97.01,1999.939,405.6,179,0.006,90,42.53668,-72.17325,56.5738,-0.00806,120.79504
380,6/20/25 14:59,,5563.06,4244.1,4,24.0406,-0.20953,0.61443,0.58556,0.06201,0.03766,0.00278,171.62495,0.22071,22.66889,0.004,97.04,2001.415,408.14,180,0.09085,90,42.5367,-72.17309,9.03404,-0.03098,41.47368
411,6/30/25 12:31,0 chamber volume,6358.06,4244.1,6.5,26.00508,1.32477,14.0067,0.99953,0.9995,0.00434,0.0004,181.52166,0.026,27.26389,0.00269,97.63,2041.407,596.89,179,1.82185,90,42.5373,-72.18334,1.10661,0.17231,1.10824
412,6/30/25 12:37,,6517.06,4244.1,7,25.70809,5.01307,6.557,0.99994,0.99929,0.00237,0.00054,181.526,0.39983,26.35556,0.021,97.64,2094.668,467.38,179,0.83023,90,42.53733,-72.18327,1.08564,0.63474,1.1192
413,6/30/25 12:41,,6676.06,4244.1,7.5,25.48852,6.34253,8.69625,0.99959,0.99894,0.00375,0.0017,181.52889,0.24289,25.56667,0.011,97.63,2167.828,537.18,179,1.07736,90,42.53737,-72.18322,1.10388,0.78576,1.137
452,6/30/25 12:45,,5881.06,4244.1,5,26.00645,1232.76728,5.18514,0.99581,0.99629,0.00476,1.20336,181.53172,0.57228,26.24167,0.01453,97.64,81212.777,462.69,179,0.73154,90,42.53733,-72.18318,1.28459,173.92408,1.26297
432,6/30/25 12:52,,6358.06,4244.1,6.5,25.94435,8.7036,3.9253,0.99915,0.99501,0.00385,0.00352,181.53631,0.55166,26.26222,0.017,97.64,2382.589,444.21,179,0.51043,90,42.53743,-72.18317,1.1261,1.13178,1.31944
433,6/30/25 12:56,,5881.06,4244.1,5,25.48259,19.34743,1.40033,0.99971,0.9347,0.00554,0.00496,181.53922,0.65864,25.00167,0.015,97.63,3047.949,400.55,179,0.19667,90,42.53755,-72.18314,1.09769,2.71722,3.01847
414,6/30/25 13:01,,6199.06,4244.1,6,26.07067,88.02152,5.97196,0.99622,0.99643,0.00508,0.07707,181.54302,0.54682,24.17722,0.01978,97.63,5603.695,550.35,179,0.79653,90,42.53743,-72.1829,1.26573,11.74022,1.25617
436,6/30/25 13:07,,6040.06,4244.1,5.5,26.17227,11.90864,3.32956,0.99974,0.99366,0.00389,0.00279,181.54654,0.44867,24.05833,0.01042,97.64,2587.464,420.34,179,0.45693,90,42.53737,-72.18278,1.09558,1.63427,1.37688
435,6/30/25 13:11,,6199.06,4244.1,6,25.57729,13.39403,2.72623,0.9998,0.97973,0.00558,0.00269,181.54961,0.718,23.91111,0.017,97.64,2288.407,412.81,179,0.36384,90,42.53738,-72.1828,1.09285,1.78757,1.87682
438,6/30/25 13:15,,5404.06,4244.1,3.5,25.08467,10243.74027,4.61623,0.98989,0.19052,0.15507,16.87268,181.55256,0.59772,23.21667,0.02061,97.63,219469.145,385.38,179,0.70572,90,42.53737,-72.18274,1.52739,1566.0399,21.99951
434,6/30/25 13:20,,6040.06,4244.1,5.5,25.43729,1.78112,5.57283,0.99454,0.9985,0.00315,0.00193,181.55622,0.31813,22.95,0.0108,97.62,2124.877,503.32,180,0.7633,90,42.53749,-72.18296,1.34013,0.24396,1.15871
417,6/30/25 13:24,,6199.06,4244.1,6,25.66436,9.79182,5.62196,0.99956,0.99899,0.00255,0.00292,181.55898,0.07,23.52222,0.00444,97.62,2213.488,462.83,179,0.75054,90,42.53753,-72.18282,1.10538,1.30722,1.13461
418,6/30/25 13:28,,6994.06,4244.1,8.5,26.37956,4.41269,7.47907,0.99972,0.9982,0.00401,0.00093,181.56172,0.32667,24.11556,0.01396,97.6,2129.234,472.68,179,0.88789,90,42.53752,-72.18281,1.09687,0.52386,1.17302
419,6/30/25 13:33,,6676.06,4244.1,7.5,26.43528,2.15992,3.3419,0.99966,0.97017,0.00777,0.00053,181.56506,0.22758,24.56667,0.009,97.6,2113.168,434.62,179,0.41568,90,42.53751,-72.18253,1.10011,0.26866,2.16003
420,6/30/25 13:37,,6676.06,4244.1,7.5,26.28715,3.65397,5.11284,0.9996,0.99265,0.00583,0.00096,181.56797,0.54601,24.42556,0.01832,97.59,2094.066,455.56,179,0.63597,90,42.53748,-72.18244,1.10314,0.45451,1.41894
421,6/30/25 13:42,,6835.06,4244.1,8,26.5119,1.50818,5.55702,0.98726,0.99649,0.00428,0.00222,181.57105,0.51693,24.2,0.01532,97.59,3828.552,448.1,179,0.67533,90,42.53751,-72.18243,1.62443,0.18328,1.25408
441,6/30/25 13:47,,5881.06,4244.1,5,26.59643,1995.90059,10.84787,0.99939,0.75633,0.09281,0.74078,181.57469,0.55926,24.75667,0.01824,97.59,37072.432,494.93,179,1.53387,90,42.5374,-72.18235,1.11388,282.21758,6.14681
439,6/30/25 13:52,,6835.06,4244.1,8,27.14923,24.8327,4.08563,0.99946,0.99634,0.00322,0.00751,181.57797,0.46139,24.8,0.012,97.58,2736.638,453.78,179,0.49875,90,42.53753,-72.18233,1.11043,3.0314,1.26036
422,6/30/25 14:02,,6199.06,4244.1,6,26.81466,32.5351,2.90823,0.98906,0.99622,0.00257,0.04897,181.5848,0.40765,24.495,0.01458,97.58,2885.468,443.46,179,0.39048,90,42.53769,-72.18227,1.55842,4.36836,1.26628
423,6/30/25 14:06,,6517.06,4244.1,7,26.54823,2260.02161,3.26826,0.99971,0.97921,0.00649,0.52387,181.5881,0.57533,24.78,0.00953,97.57,83845.74,399.9,179,0.41771,90,42.53787,-72.18228,1.09777,288.84842,1.89324
425,6/30/25 14:10,,5881.06,4244.1,5,25.9758,158.43774,3.28546,0.99734,0.98872,0.00529,0.12345,181.59089,0.58647,24.66389,0.01408,97.57,3251.96,439.26,179,0.46483,90,42.53789,-72.18223,1.21494,22.41598,1.5715
424,6/30/25 14:15,,6517.06,4244.1,7,26.21823,4.03671,5.33481,0.99382,0.99713,0.0039,0.00434,181.59387,0.36067,24.20333,0.00967,97.57,3254.733,482.19,179,0.6825,90,42.53791,-72.18218,1.37068,0.51643,1.2245
426,6/30/25 14:19,,6676.06,4244.1,7.5,27.60161,4.01343,5.09586,0.99324,0.99587,0.00437,0.00441,181.59701,0.22971,24.56778,0.01,97.57,2184.836,444.19,179,0.63652,90,42.53799,-72.18213,1.3946,0.50132,1.28154
442,6/30/25 14:24,,6676.06,4244.1,7.5,26.93874,175.34159,7.07765,0.98995,0.99759,0.00463,0.23484,181.60029,0.61772,24.86,0.02,97.57,3497.993,485.82,179,0.88262,90,42.53813,-72.18201,1.52496,21.86602,1.20295
427,6/30/25 14:29,,7153.06,4244.1,9,25.96084,1.3063,6.9701,0.99897,0.99697,0.00474,0.00052,181.60404,0.48977,24.30333,0.02233,97.57,2069.094,496.92,179,0.80766,90,42.5382,-72.18197,1.13559,0.15137,1.23189
428,6/30/25 14:33,,6199.06,4244.1,6,25.18571,82.58134,5.41215,0.98563,0.99401,0.00598,0.14201,181.60677,0.55131,24.00333,0.01407,97.57,4201.521,498.66,179,0.7232,90,42.53824,-72.18198,1.68219,11.03489,1.3632
429,6/30/25 14:38,,6676.06,4244.1,7.5,24.89315,2.96115,5.00768,0.99974,0.99507,0.00465,0.00063,181.61007,0.61828,23.31778,0.016,97.57,2059.837,511.58,179,0.61985,90,42.53834,-72.18197,1.09694,0.36653,1.3177
431,6/30/25 14:42,,6199.06,4244.1,6,25.31381,4565.27394,9.75856,0.98228,0.16171,0.31661,8.73831,181.61299,0.52903,23.18111,0.01298,97.56,105997.753,413.36,179,1.30444,90,42.53832,-72.18189,1.79549,610.2485,24.29551
443,6/30/25 14:47,,6517.06,4244.1,7,25.76571,3.58444,5.51817,0.99962,0.99666,0.00434,0.00095,181.61605,0.47163,23.35667,0.01648,97.55,2459.765,499.01,179,0.7037,90,42.53819,-72.18174,1.10299,0.4571,1.24675
444,6/30/25 14:51,,6199.06,4244.1,6,26.0878,4.95737,4.48572,0.98522,0.98229,0.00861,0.00868,181.61917,0.57267,23.62222,0.018,97.55,2554.011,487.08,179,0.60151,90,42.53819,-72.18183,1.6964,0.66476,1.79492
895,7/2/25 10:10,,5563.06,4244.1,4,21.73575,-2.37825,14.0355,0.99939,0.99914,0.0065,0.00093,183.42395,0.40527,22.7,0.019,97.09,1970.075,703.17,180,2.07687,90,42.53808,-72.17723,1.12072,-0.35192,1.13344
892,7/2/25 10:14,,5881.06,4244.1,5,21.74498,-1.53491,8.46993,0.99944,0.99938,0.00315,0.00054,183.42677,0.32658,22.21556,0.023,97.1,1996.643,540.09,180,1.1856,90,42.53807,-72.17727,1.11792,-0.21485,1.12097
889,7/2/25 10:18,,5881.06,4244.1,5,21.73402,-2.0635,8.38953,0.99953,0.99876,0.00441,0.00067,183.42948,0.12361,21.96111,0.006,97.09,1984.555,562.52,180,1.1749,90,42.53814,-72.17724,1.1136,-0.28898,1.15201
893,7/2/25 10:22,,5722.06,4244.1,4.5,21.61063,-1.1211,7.11657,0.99944,0.99599,0.00693,0.00041,183.43235,0.26343,21.74667,0.013,97.12,2001.447,526.45,180,1.02354,90,42.53813,-72.17739,1.11807,-0.16124,1.28232
880,7/2/25 10:26,,5563.06,4244.1,4,21.60263,-1.61779,6.66021,0.99918,0.99715,0.00562,0.00073,183.43513,0.23443,21.48,0.01,97.11,1996.858,521.57,180,0.98522,90,42.53814,-72.17737,1.13109,-0.23931,1.22933
876,7/2/25 10:30,,6199.06,4244.1,6,21.73474,-1.695,8.21801,0.99942,0.99837,0.0047,0.00058,183.43792,0.12623,21.52111,0.007,97.11,2000.202,534.01,180,1.0912,90,42.53819,-72.17746,1.11897,-0.22506,1.17115
905,7/2/25 10:34,,5563.06,4244.1,4,21.93705,-1.92623,6.08268,0.99953,0.9988,0.00332,0.00066,183.44079,0.04915,21.6,0.00327,97.11,1990.614,515.86,180,0.90061,90,42.53809,-72.17742,1.1134,-0.2852,1.14972
903,7/2/25 10:38,,5881.06,4244.1,5,21.95019,-2.65741,7.93324,0.9994,0.99351,0.00958,0.00097,183.44373,0.20784,21.6,0.01163,97.1,1975.588,557.9,180,1.1115,90,42.53802,-72.17742,1.12001,-0.37232,1.38875
288,7/2/25 11:02,,5563.06,4244.1,4,22.36836,-2.14169,11.05245,0.99949,0.99903,0.00543,0.00076,183.46023,0.31178,21.88167,0.01273,97.26,1983.862,745.19,180,1.63502,90,42.53686,-72.17346,1.11375,-0.31683,1.13697
583,7/2/25 11:07,,5881.06,4244.1,5,22.42672,-3.98885,7.80879,0.99988,0.99851,0.00452,0.00066,183.46322,0.10967,21.95,0.00275,97.26,1954.892,543.71,180,1.09512,90,42.53679,-72.17333,1.09375,-0.5594,1.16294
386,7/2/25 11:11,,5722.06,4244.1,4.5,22.53965,-3.48023,6.19593,0.99925,0.9976,0.00468,0.00146,183.46634,0.134,22.175,0.006,97.23,1945.421,552.05,180,0.89384,90,42.53665,-72.1732,1.1258,-0.50207,1.20684
380,7/2/25 11:15,,5563.06,4244.1,4,22.8881,-3.73675,7.62682,0.99945,0.99901,0.00381,0.0014,183.46926,0.14782,22.445,0.00408,97.25,1959.652,546.52,180,1.13385,90,42.5367,-72.1731,1.11595,-0.55553,1.13811
529,7/2/25 11:22,,5881.06,4244.1,5,22.85476,-1.88936,7.70527,0.99933,0.99722,0.00609,0.00073,183.47425,0.22271,22.78778,0.01327,97.29,1987.615,562.77,180,1.08179,90,42.53741,-72.17253,1.12132,-0.26526,1.22371
544,7/2/25 11:27,,5722.06,4244.1,4.5,22.70686,-3.12384,8.52418,0.99942,0.99857,0.00496,0.00116,183.47736,0.143,22.76278,0.009,97.29,1965.365,578.42,180,1.23011,90,42.53727,-72.17252,1.11681,-0.4508,1.15917
362,7/2/25 11:32,,5563.06,4244.1,4,22.68977,-2.5311,14.57951,0.99919,0.99883,0.00783,0.00113,183.48072,0.32335,22.57072,0.01565,97.32,1972.387,706.21,180,2.16292,90,42.53738,-72.17214,1.12764,-0.3755,1.14545
366,7/2/25 11:36,,6199.06,4244.1,6,22.6474,-2.6004,14.00598,0.9992,0.99819,0.00846,0.00104,183.48359,0.27369,22.36389,0.011,97.32,1976.34,669.41,180,1.86414,90,42.53739,-72.17217,1.12758,-0.3461,1.1777
356,7/2/25 11:40,,5563.06,4244.1,4,22.97288,-2.29448,11.40905,0.99941,0.99937,0.00453,0.00088,183.48657,0.162,22.37944,0.008,97.33,1972.402,681.92,180,1.69548,90,42.53744,-72.17206,1.11699,-0.34098,1.11886
217,7/2/25 11:44,,5245.06,4244.1,3,22.80281,-2.01487,5.50123,0.99872,0.996,0.00585,0.00121,183.48941,0.21542,22.35111,0.00904,97.33,1981.276,548.5,180,0.8663,90,42.5375,-72.17204,1.15183,-0.31729,1.27936
351,7/2/25 11:48,,5563.06,4244.1,4,22.96591,-2.8011,6.69565,0.99958,0.99718,0.00563,0.00091,183.49221,0.2005,22.18333,0.01067,97.32,1982.436,501.54,180,0.9926,90,42.53749,-72.17209,1.10831,-0.41525,1.22547
318,7/2/25 11:54,,6040.06,4244.1,5.5,23.33339,-1.44057,5.88891,0.99947,0.99633,0.00521,0.00049,183.49649,0.18156,22.34444,0.00889,97.33,2006.186,506.67,180,0.80542,90,42.53802,-72.17218,1.11393,-0.19703,1.26445
309,7/2/25 11:58,,6199.06,4244.1,6,23.45003,-1.31413,8.47039,0.99938,0.99792,0.0055,0.00047,183.49925,0.18258,22.50889,0.00966,97.32,2005.682,538.37,180,1.13035,90,42.53799,-72.17201,1.11851,-0.17537,1.19025
302,7/2/25 12:03,,6358.06,4244.1,6.5,23.64279,-3.85011,12.23074,0.99981,0.99886,0.00571,0.00073,183.50225,0.1298,22.795,0.00623,97.31,1971.932,553.09,180,1.58848,90,42.53809,-72.17203,1.09607,-0.50004,1.14435
677,7/2/25 12:08,,5563.06,4244.1,4,23.55462,-1.05708,8.73356,0.99941,0.9992,0.00392,0.00041,183.50556,0.36627,22.77611,0.01902,97.35,2004.536,558.64,180,1.29795,90,42.53777,-72.1718,1.11672,-0.1571,1.12723
678,7/2/25 12:11,,6040.06,4244.1,5.5,23.41116,-1.1449,8.98281,0.99913,0.99898,0.0042,0.00049,183.50831,0.37733,22.62111,0.00894,97.34,2000.999,558.08,180,1.22992,90,42.53775,-72.17177,1.13066,-0.15676,1.13855
933,7/2/25 12:18,,6517.06,4244.1,7,23.57089,-1.05358,11.89785,0.99863,0.99627,0.00985,0.00053,183.51295,0.38947,22.62111,0.00868,97.33,1998.61,638.45,180,1.51001,90,42.53788,-72.17237,1.15604,-0.13371,1.26713
236,7/2/25 12:22,,6040.06,4244.1,5.5,23.30002,-2.25544,5.43553,0.99962,0.99518,0.00552,0.00064,183.51578,0.37554,22.45222,0.01121,97.32,1980.334,499.4,180,0.74369,90,42.538,-72.17254,1.10629,-0.30859,1.31565
165,7/2/25 12:27,,5722.06,4244.1,4.5,23.47871,-1.89533,12.9772,0.99946,0.999,0.00632,0.00068,183.51881,0.27593,22.49333,0.0112,97.32,1977.824,645.6,180,1.87366,90,42.53808,-72.17252,1.1143,-0.27365,1.1375
175,7/2/25 12:31,,6358.06,4244.1,6.5,23.38144,-1.99294,8.55236,0.99922,0.99606,0.00745,0.00077,183.5217,0.23795,22.46833,0.00887,97.32,1969.157,551.49,179,1.11185,90,42.53814,-72.17266,1.12661,-0.25909,1.27653
176,7/2/25 12:35,,5881.06,4244.1,5,23.37672,-1.51314,7.5076,0.99965,0.99745,0.00567,0.00042,183.52447,0.17613,22.335,0.00802,97.3,1995.809,510.11,180,1.05242,90,42.53821,-72.17267,1.10478,-0.21211,1.21269
153,7/2/25 12:39,,6040.06,4244.1,5.5,23.35774,-1.22129,6.73944,0.99879,0.99263,0.00845,0.00062,183.52771,0.24858,22.2,0.01134,97.3,2006.912,498.47,180,0.91996,90,42.53823,-72.17254,1.14801,-0.16671,1.42269
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
